-30.000	0	0
-29.980	0	0
-29.960	0	0
-29.940	0	0
-29.920	0	0
-29.900	0	0
-29.880	0	0
-29.860	0	0
-29.840	0	0
-29.820	0	0
-29.800	0	0
-29.780	0	0
-29.760	0	0
-29.740	0	0
-29.720	0	0
-29.700	0	0
-29.680	0	0
-29.660	0	0
-29.640	0	0
-29.620	0	0
-29.600	0	0
-29.580	0	0
-29.560	0	0
-29.540	0	0
-29.520	0	0
-29.500	0	0
-29.480	0	0
-29.460	0	0
-29.440	0	0
-29.420	0	0
-29.400	0	0
-29.380	0	0
-29.360	0	0
-29.340	0	0
-29.320	0	0
-29.300	0	0
-29.280	0	0
-29.260	0	0
-29.240	0	0
-29.220	0	0
-29.200	0	0
-29.180	0	0
-29.160	0	0
-29.140	0	0
-29.120	0	0
-29.100	0	0
-29.080	0	0
-29.060	0	0
-29.040	0	0
-29.020	0	0
-29.000	0	0
-28.980	0	0
-28.960	0	0
-28.940	0	0
-28.920	0	0
-28.900	0	0
-28.880	0	0
-28.860	0	0
-28.840	0	0
-28.820	0	0
-28.800	0	0
-28.780	0	0
-28.760	0	0
-28.740	0	0
-28.720	0	0
-28.700	0	0
-28.680	0	0
-28.660	0	0
-28.640	0	0
-28.620	0	0
-28.600	0	0
-28.580	0	0
-28.560	0	0
-28.540	0	0
-28.520	0	0
-28.500	0	0
-28.480	0	0
-28.460	0	0
-28.440	0	0
-28.420	0	0
-28.400	0	0
-28.380	0	0
-28.360	0	0
-28.340	0	0
-28.320	0	0
-28.300	0	0
-28.280	0	0
-28.260	0	0
-28.240	0	0
-28.220	0	0
-28.200	0	0
-28.180	0	0
-28.160	0	0
-28.140	0	0
-28.120	0	0
-28.100	0	0
-28.080	0	0
-28.060	0	0
-28.040	0	0
-28.020	0	0
-28.000	0	0
-27.980	0	0
-27.960	0	0
-27.940	0	0
-27.920	0	0
-27.900	0	0
-27.880	0	0
-27.860	0	0
-27.840	0	0
-27.820	0	0
-27.800	0	0
-27.780	0	0
-27.760	0	0
-27.740	0	0
-27.720	0	0
-27.700	0	0
-27.680	0	0
-27.660	0	0
-27.640	0	0
-27.620	0	0
-27.600	0	0
-27.580	0	0
-27.560	0	0
-27.540	0	0
-27.520	0	0
-27.500	0	0
-27.480	0	0
-27.460	0	0
-27.440	0	0
-27.420	0	0
-27.400	0	0
-27.380	0	0
-27.360	0	0
-27.340	0	0
-27.320	0	0
-27.300	0	0
-27.280	0	0
-27.260	0	0
-27.240	0	0
-27.220	0	0
-27.200	0	0
-27.180	0	0
-27.160	0	0
-27.140	0	0
-27.120	0	0
-27.100	0	0
-27.080	0	0
-27.060	0	0
-27.040	0	0
-27.020	0	0
-27.000	0	0
-26.980	0	0
-26.960	0	0
-26.940	0	0
-26.920	0	0
-26.900	0	0
-26.880	0	0
-26.860	0	0
-26.840	0	0
-26.820	0	0
-26.800	0	0
-26.780	0	0
-26.760	0	0
-26.740	0	0
-26.720	0	0
-26.700	0	0
-26.680	0	0
-26.660	0	0
-26.640	0	0
-26.620	0	0
-26.600	0	0
-26.580	0	0
-26.560	0	0
-26.540	0	0
-26.520	0	0
-26.500	0	0
-26.480	0	0
-26.460	0	0
-26.440	0	0
-26.420	0	0
-26.400	0	0
-26.380	0	0
-26.360	0	0
-26.340	0	0
-26.320	0	0
-26.300	0	0
-26.280	0	0
-26.260	0	0
-26.240	0	0
-26.220	0	0
-26.200	0	0
-26.180	0	0
-26.160	0	0
-26.140	0	0
-26.120	0	0
-26.100	0	0
-26.080	0	0
-26.060	0	0
-26.040	0	0
-26.020	0	0
-26.000	0	0
-25.980	0	0
-25.960	0	0
-25.940	0	0
-25.920	0	0
-25.900	0	0
-25.880	0	0
-25.860	0	0
-25.840	0	0
-25.820	0	0
-25.800	0	0
-25.780	0	0
-25.760	0	0
-25.740	0	0
-25.720	0	0
-25.700	0	0
-25.680	0	0
-25.660	0	0
-25.640	0	0
-25.620	0	0
-25.600	0	0
-25.580	0	0
-25.560	0	0
-25.540	0	0
-25.520	0	0
-25.500	0	0
-25.480	0	0
-25.460	0	0
-25.440	0	0
-25.420	0	0
-25.400	0	0
-25.380	0	0
-25.360	0	0
-25.340	0	0
-25.320	0	0
-25.300	0	0
-25.280	0	0
-25.260	0	0
-25.240	0	0
-25.220	0	0
-25.200	0	0
-25.180	0	0
-25.160	0	0
-25.140	0	0
-25.120	0	0
-25.100	0	0
-25.080	0	0
-25.060	0	0
-25.040	0	0
-25.020	0	0
-25.000	0	0
-24.980	0	0
-24.960	0	0
-24.940	0	0
-24.920	0	0
-24.900	0	0
-24.880	0	0
-24.860	0	0
-24.840	0	0
-24.820	0	0
-24.800	0	0
-24.780	0	0
-24.760	0	0
-24.740	0	0
-24.720	0	0
-24.700	0	0
-24.680	0	0
-24.660	0	0
-24.640	0	0
-24.620	0	0
-24.600	0	0
-24.580	0	0
-24.560	0	0
-24.540	0	0
-24.520	0	0
-24.500	0	0
-24.480	0	0
-24.460	0	0
-24.440	0	0
-24.420	0	0
-24.400	0	0
-24.380	0	0
-24.360	0	0
-24.340	0	0
-24.320	0	0
-24.300	0	0
-24.280	0	0
-24.260	0	0
-24.240	0	0
-24.220	0	0
-24.200	0	0
-24.180	0	0
-24.160	0	0
-24.140	0	0
-24.120	0	0
-24.100	0	0
-24.080	0	0
-24.060	0	0
-24.040	0	0
-24.020	0	0
-24.000	0	0
-23.980	0	0
-23.960	0	0
-23.940	0	0
-23.920	0	0
-23.900	0	0
-23.880	0	0
-23.860	0	0
-23.840	0	0
-23.820	0	0
-23.800	0	0
-23.780	0	0
-23.760	0	0
-23.740	0	0
-23.720	0	0
-23.700	0	0
-23.680	0	0
-23.660	0	0
-23.640	0	0
-23.620	0	0
-23.600	0	0
-23.580	0	0
-23.560	0	0
-23.540	0	0
-23.520	0	0
-23.500	0	0
-23.480	0	0
-23.460	0	0
-23.440	0	0
-23.420	0	0
-23.400	0	0
-23.380	0	0
-23.360	0	0
-23.340	0	0
-23.320	0	0
-23.300	0	0
-23.280	0	0
-23.260	0	0
-23.240	0	0
-23.220	0	0
-23.200	0	0
-23.180	0	0
-23.160	0	0
-23.140	0	0
-23.120	0	0
-23.100	0	0
-23.080	0	0
-23.060	0	0
-23.040	0	0
-23.020	0	0
-23.000	0	0
-22.980	0	0
-22.960	0	0
-22.940	0	0
-22.920	0	0
-22.900	0	0
-22.880	0	0
-22.860	0	0
-22.840	0	0
-22.820	0	0
-22.800	0	0
-22.780	0	0
-22.760	0	0
-22.740	0	0
-22.720	0	0
-22.700	0	0
-22.680	0	0
-22.660	0	0
-22.640	0	0
-22.620	0	0
-22.600	0	0
-22.580	0	0
-22.560	0	0
-22.540	0	0
-22.520	0	0
-22.500	0	0
-22.480	0	0
-22.460	0	0
-22.440	0	0
-22.420	0	0
-22.400	0	0
-22.380	0	0
-22.360	0	0
-22.340	0	0
-22.320	0	0
-22.300	0	0
-22.280	0	0
-22.260	0	0
-22.240	0	0
-22.220	0	0
-22.200	0	0
-22.180	0	0
-22.160	0	0
-22.140	0	0
-22.120	0	0
-22.100	0	0
-22.080	0	0
-22.060	0	0
-22.040	0	0
-22.020	0	0
-22.000	0	0
-21.980	0	0
-21.960	0	0
-21.940	0	0
-21.920	0	0
-21.900	0	0
-21.880	0	0
-21.860	0	0
-21.840	0	0
-21.820	0	0
-21.800	0	0
-21.780	0	0
-21.760	0	0
-21.740	0	0
-21.720	0	0
-21.700	0	0
-21.680	0	0
-21.660	0	0
-21.640	0	0
-21.620	0	0
-21.600	0	0
-21.580	0	0
-21.560	0	0
-21.540	0	0
-21.520	0	0
-21.500	0	0
-21.480	0	0
-21.460	0	0
-21.440	0	0
-21.420	0	0
-21.400	0	0
-21.380	0	0
-21.360	0	0
-21.340	0	0
-21.320	0	0
-21.300	0	0
-21.280	0	0
-21.260	0	0
-21.240	0	0
-21.220	0	0
-21.200	0	0
-21.180	0	0
-21.160	0	0
-21.140	0	0
-21.120	0	0
-21.100	0	0
-21.080	0	0
-21.060	0	0
-21.040	0	0
-21.020	0	0
-21.000	0	0
-20.980	0	0
-20.960	0	0
-20.940	0	0
-20.920	0	0
-20.900	0	0
-20.880	0	0
-20.860	0	0
-20.840	0	0
-20.820	0	0
-20.800	0	0
-20.780	0	0
-20.760	0	0
-20.740	0	0
-20.720	0	0
-20.700	0	0
-20.680	0	0
-20.660	0	0
-20.640	0	0
-20.620	0	0
-20.600	0	0
-20.580	0	0
-20.560	0	0
-20.540	0	0
-20.520	0	0
-20.500	1	0
-20.480	25	0
-20.460	122	0
-20.440	353	0
-20.420	828	0
-20.400	2156	0
-20.380	5952	0
-20.360	13764	0
-20.340	31936	0
-20.320	74974	0
-20.300	165293	0
-20.280	353747	0
-20.260	757045	0
-20.240	1632731	0
-20.220	3385921	0
-20.200	6717400	0
-20.180	13379780	0
-20.160	25575672	0
-20.140	50216421	0
-20.120	92422127	0
-20.100	174142020	0
-20.080	312034734	0
-20.060	552822853	0
-20.040	993658301	0
-20.020	1658540756	0
-20.000	2882596303	0
-19.980	4836151875	0
-19.960	7714458931	0
-19.940	12334712387	0
-19.920	19847291558	0
-19.900	31786631389	0
-19.880	49970647100	0
-19.860	76722239964	0
-19.840	114308503406	0
-19.820	167893476601	0
-19.800	245501294579	0
-19.780	364835961997	0
-19.760	536400043757	0
-19.740	771555125918	0
-19.720	1086565005826	0
-19.700	1514983984709	1
-19.680	2079713573431	0
-19.660	2806405893578	0
-19.640	3808821731222	0
-19.620	5064343733365	0
-19.600	6738661889794	1
-19.580	9149634550364	0
-19.560	12070317526346	0
-19.540	15609463198883	4
-19.520	19855555258029	6
-19.500	25572331935598	1
-19.480	32428250009685	3
-19.460	41558926807645	5
-19.440	53067998221390	4
-19.420	66180211610469	13
-19.400	81388861396352	16
-19.380	99537252594662	18
-19.360	122372701693268	21
-19.340	151268957530531	33
-19.320	183126862521700	48
-19.300	226696245271683	50
-19.280	275216538296797	50
-19.260	328067819324144	69
-19.240	394358890547176	99
-19.220	464601876594274	108
-19.200	545372178991067	125
-19.180	650723546322278	146
-19.160	769921777166134	213
-19.140	907090393569801	221
-19.120	1063153993446452	282
-19.100	1224311145976203	334
-19.080	1405258025654122	428
-19.060	1609087885655380	466
-19.040	1837486722230839	618
-19.020	2099346564524462	717
-19.000	2387877041453432	780
-18.980	2702436625334755	948
-18.960	3029343515008027	1121
-18.940	3412186127102832	1296
-18.920	3822882345555951	1486
-18.900	4254024172450411	1718
-18.880	4699452178682387	1958
-18.860	5193433847022412	2243
-18.840	5800223214947464	2643
-18.820	6390507806794401	2913
-18.800	6994212024738058	3340
-18.780	7584552272307845	3869
-18.760	8207970726638382	4319
-18.740	9007202357983206	4906
-18.720	9750863157830558	5464
-18.700	10373093068810284	6138
-18.680	11121792584383314	6909
-18.660	12016493595198672	7706
-18.640	12872615017961098	8377
-18.620	13700761319669478	9386
-18.600	14450316234876994	10059
-18.580	15290292161032402	11520
-18.560	16088512167488364	12490
-18.540	16881597082673428	13829
-18.520	17762797948766786	14951
-18.500	18458294383426024	16291
-18.480	19251067798985016	18017
-18.460	20128038611028328	19191
-18.440	20594697706242760	21022
-18.420	20894947831765736	22311
-18.400	21658999812738180	23865
-18.380	22376683531395304	25762
-18.360	23011268386005876	28089
-18.340	23280432348464324	29245
-18.320	23564235972908572	30983
-18.300	23903557303455560	33137
-18.280	24137332744944296	34740
-18.260	24593233599981232	36849
-18.240	24455086008314020	38552
-18.220	24345476657047328	40368
-18.200	24461236165044052	42136
-18.180	24303806195717744	44416
-18.160	24242820847683020	45856
-18.140	24142895327651616	47743
-18.120	23846847205032788	49353
-18.100	23506411517707808	51144
-18.080	23147172648691512	52287
-18.060	22779166266924368	53997
-18.040	22235170566186516	54704
-18.020	21538837933260908	55555
-18.000	20930508796705984	57133
-17.980	20404031836261148	57141
-17.960	19629940766335636	57905
-17.940	18740014414339776	58568
-17.920	17994691854344638	59123
-17.900	17377491215654462	59339
-17.880	16656481285412390	59238
-17.860	15827009941109628	59483
-17.840	15070078568685936	59097
-17.820	14313424727586592	58539
-17.800	13599570408304814	58057
-17.780	12774567548784308	57055
-17.760	11963461309894726	56369
-17.740	11297313625242026	55533
-17.720	10548038653055646	54373
-17.700	9821426032828462	52917
-17.680	9210845602902466	51985
-17.660	8491259995917207	49891
-17.640	7780676040153843	48369
-17.620	7222293475682253	46960
-17.600	6663569482883574	44914
-17.580	6179344935531190	43165
-17.560	5712084373120917	41492
-17.540	5166280224928176	39698
-17.520	4650383925477489	37882
-17.500	4248178017640315	35973
